,date,text,sentiment
11736,2020-01-29,Docooler B6 2 en 1 Transmisor y Receptor Bluetooth Adaptador de Audi https://www.ofertagratis.com/docooler-b6-2-en-1-transmisor-y-receptor-bluetooth-adaptador-de-audi/ …pic.twitter.com/xNdpEwPrgY,Neutral
1431,2020-01-25,[INFO]MTM loads 787 hp into the 2020 Audi RS 6 Avant wagon http://dlvr.it/RNhHmF pic.twitter.com/MaQ2wpqgWl,Neutral
4770,2020-01-25,"Seats and roadnoise is better in the Audi turd. Everything else is embarrasingly low tech. Properly specced it is double the price vs Model 3 & Y. Almost half the range, poor and expensive SC NW If you buy an etron instead of a Tesla you are either misinformed or stupid .",Negative
1376,2020-01-25,Wasn’t you riding round in a vibe and I was in a Audi.? Where was ya frend then ohhh yeah clowning ya right with meh calling you a boy calling ya oc of shit a monkey,Negative
13345,2020-01-31,@ AudiOfficial sort my Marie out please! X,Positive
1224,2020-01-25,Never feeling grieved having to drive behind a @ AudiOfficial driver no not ever.,Negative
6105,2020-01-26,Spectra Premium VTS1048 Engine Variable Timing Solenoid for Audi A4 http://aries.steinstone.info/US/categories/twt/?id=http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10039&campid=5337797091&item=392655499929&vectorid=229466&lgeo=1 …,Neutral
8906,2020-01-29,"An update from Audi Jepson (Green Bay Preble/UW-Green Bay), who had knee surgery last year after being injured during Saint Louis FC's USL Championship season. All the best with the comeback! # wisoccerhttps://twitter.com/nikejepson8/status/1221893126039785472 …",Neutral
16193,2020-01-31,Nowt wrong with that. I had an Audi in the past with VW/Skoda etc stamped on the parts.,Negative
9961,2020-01-28,Audi or BMW? So classic @ audi_obsession • ---------------------------------------------------------- If you aren't following @ audi_obsession You're missing out # audi_obsession # audiobsession --------------------------------------… https://ift.tt/3aNU3zT pic.twitter.com/0ICJCWRyWh,Neutral
9334,2020-01-28,Audi: productieproblemen voor elektrische E-Tron in Vorst http://dlvr.it/RNvqnh pic.twitter.com/LR9O9X5cL5,Neutral
1500,2020-01-25,"For more Follow me, Like & share : # astube # asTubeOfficial ***** Instagram : @ AutoMoto4Sport YouTube : asTUBE ***** TAG A FRIEND # ASTV ***** # Mercedesbenz # Mercedes # Audi… https://www.instagram.com/p/B7tg6RhKgzk/?igshid=dnj9x7hfljtx …",Neutral
13038,2020-01-31,?,Neutral
3246,2020-01-26,"I am watching I, Robot. A movie that aired 16 years ago, in which Will Smith is inside an electric @ AudiOfficial that drives itself. I think @ elonmusk watched it and put the ideea into practice. Good job!!!",Positive
16608,2020-01-31,"u can do it at audi grocery stores, they have shopping carts for a quarter too",Positive
5579,2020-01-26,Useful Breathable Waterproof Nylon Car Seat Carrier for Small Dogs # Audi # carpic.twitter.com/elHXKtd5WN,Positive
8393,2020-01-29,pic.twitter.com/qCfGZulk1A,Neutral
16262,2020-01-31,"Seems like a decent option. I also like Mazda CX-5 with great interior quality like Audi and best fuel economy, Subaru Forester best AWD for snow, and also try Jeep Cherokee (not grand Cherokee). Had it as rental car and was super impressed.",Positive
16368,2020-01-31,Trouvé sur # eBay ! Pare Soleil Clip Crochet Support Pour Audi A1 A3 A4 A5 Q3 Q5 TT 8U0857562A https://ebay.us/Lftlsu  via @ eBay_Fr,Neutral
13708,2020-01-31,Audi x1000,Neutral
14049,2020-01-30,"# Birmingham # Sparkhill # StAlbans ‘Majid Ali, 17, repeatedly struck Blythe Mason-Boyle across the head before making off in her Audi A1 on Coventry Road, Sheldon’ https://twitter.com/birmingham_live/status/1222891801553461251 …",Neutral
3486,2020-01-26,ppl at the barbershop talking about Audi’s . too low for me,Negative
15581,2020-01-31,"JUST ARRIVED! 2018 Audi A1 Sportback Tfsi Sport Nav, 1.4 litre Petrol, Manual with only 17370 miles on the clock. £13,995 pic.twitter.com/0AklxtJcj1",Neutral
3154,2020-01-26,What A Deal For Nintendo # running # brand # singlelife # ColeHaan # Nivea # animalsofinstagram # Audi # CA # likecommenthttp://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=4&pub=5575228838&toolid=10001&campid=5337963915&customid=&mpre=https%3A%2F%2Fwww.ebay.com%2Fb%2FIndoor-Games%2F36274%2Fbn_1865104 …,Neutral
12643,2020-01-29,………… 大丈夫！すぐに直線あるところじゃないし,Neutral
4240,2020-01-25,Teslas aren't even able to detect traffic signs reliable,Negative
3034,2020-01-26,Audi TT 2016 Prueba de manejo Review https://auto-usado.com/audi-tt-2016-prueba-de-manejo-review/?feed_id=9022&_uniqu …...pic.twitter.com/BPYpuPabAa,Negative
3093,2020-01-26,"Luck was on your side. Great figures on fuel range, I drove both the manual and automatic, great car it is..pic.twitter.com/0xii6Luz2D",Positive
1897,2020-01-24,Make it personal with # Audi roof mounted accessories! # Follow the link now to # learn more https://crowd.in/kACAZN # tbt # love # Retweet # RT # FF # OpenFollow # モンスト # travel # photographypic.twitter.com/p6uR6Erdsf,Negative
2469,2020-01-24,Audi Australia confirms pricing for athletic Q3 Sportback - https://www.chasingcars.com.au/audi-australia-confirms-pricing-for-athletic-q3-sportback/ …pic.twitter.com/ciQhpwygiX,Neutral
14002,2020-01-30,Funny # softwarebug: electric SUV @ audi e-tron requires an oil change @ _youhadonejob1https://twitter.com/GeorgKonjovic/status/1218477211684163584 …,Neutral
2646,2020-01-24,Four Os in the back I’m not talking bout Audi,Negative
13181,2020-01-31,Look hot this # Winter in the # Audi # TT # Roadster! # Follow the link to # book your test # drive http://bit.ly/33jz2bY # UK # RT # NEWS # Tech # Travel # Nature # Cars # JKpic.twitter.com/3rXVufXXPg,Neutral
3015,2020-01-26,"Make the ordinary, extraordinary in the # Audi # A7! # Follow the link now to start your journey https://crowd.in/bXlCjl # tbt # love # Retweet # RT # FF # OpenFollow # モンスト # travel # photographypic.twitter.com/Op2iubow30",Neutral
12096,2020-01-29,@ Vodacom been running this competition and they haven't disclosed who won the Audi and/or the holiday. So they just want us to buy airtime nje https://twitter.com/Thandeka_Gamede/status/1221824604093779970 …,Neutral
7083,2020-01-28,There's now more choice for how you fund the servicing & maintenance on your Audi. Spread the cost with 0% finance now https://bit.ly/3axzzuU pic.twitter.com/HrEWKdmvsD,Neutral
2568,2020-01-24,Audi Q8 Will Soon Talk Directly to Virginias Roads https://www.autopartmax.com/cars-news/audi-q8-will-soon-talk-directly-to-virginias-roads …,Neutral
9903,2020-01-28,Does this mean there's the winner for the last Audi A3 already,Neutral
5036,2020-01-27,Is the party plane?,Neutral
8931,2020-01-29,"Despite what they used to say in the ads, it was a VW. All my Vauxhalls have been fine. Can't speak for Audi, but had a company BMW once -- seemed OK. https://twitter.com/Eddystone506/status/1222185753201074176 …",Neutral
13590,2020-01-31,"That’s the whole idea brother , modern cars are focused towards driver centricity,,, passengers should just sit back and relax to enjoy the drive . I don’t like passengers fiddling within the cockpit because that’s the control room/space reserved for the driver",Negative
8512,2020-01-29,Show some respect to the Audi Cup man,Negative
16379,2020-01-31,Nice,Positive
15839,2020-01-31,"Because they actually don't want vacant, arable land - they want developed land, with a Range Rover and Audi in the driveway preferably.",Neutral
14478,2020-01-30,"# DueProcess 1. Due notice of the charges; 2. Right to representation; 3. Allowance for experts & witness evidence; 4. A final decision should be timely, written & reasoned; 5. Guidance on sanctioning & 6. A right of appeal. s69: audi alteram partem (the right to a fair hearing).",Positive
3368,2020-01-26,Lmaoooo,Neutral
6309,2020-01-26,"At least I put an upclose REAL photo of me and my teen up. I'm in my 50s! Bring it. I'm in excellent shape. Excellent credit. No one supports me. I just bought my 13th car, an Audi, last week. I raised my 17 yr old BY MYSELF- he gets straight A's and isn't on here being a punk.",Positive
70,2020-01-24,"24H Daytona (Qualifs) : Vanthoor (Porsche) 2e en GTLM, l'Audi WRT 6e en GTD http://dlvr.it/RNdTKm pic.twitter.com/aRjI12lEOW",Neutral
11150,2020-01-30,What's with the nose? And those rings are from the logo of Olympic or Audi or just bangles,Neutral
13650,2020-01-31,"July 6 - 9, 2020 Nigeria Baptist Theological Seminary Ogbomosho, Nigeria For Registration Information Contact: Rev. Moses Audi, PhD (mosesaudi@yahoo.com) pic.twitter.com/2hoC8ic6OF",Neutral
10899,2020-01-30,a red audi flying through campus almost hit me @ 99RYEN99,Neutral
3798,2020-01-25,Audi,Negative
802,2020-01-25,Audi: Tilted World ...https://primeparts.pro/2020/01/25/audi-tilted-world/?feed_id=456&_unique_id=5e2b81930c75chttps://primeparts.pro/wp-content/upl …...pic.twitter.com/ZCLl2VmtTi,Neutral
6665,2020-01-28,2018 Audi S3 https://auctionhouse.tokyo/?p=27433 # usedcar # vehicle # tradecarview,Neutral
16411,2020-01-31,Very exited with the design of the car I will be driving in 2020 season. # hottoys # racecar # speedfestmx # autodromohermanosrodriguez # touringcars # audi # mexico # gohardorgohome # flatout # amazing # super # picofthenight… https://www.instagram.com/p/B7-I6CJn7zv/?igshid=3cw2sqd2k5sw …,Neutral
13177,2020-01-31,Omg he put an AMG badge on an Audi https://twitter.com/Manlikeriz/status/1222995277226938368 …,Neutral
10679,2020-01-30,Audi pic.twitter.com/cM13n6p5nx,Neutral
15058,2020-01-30,"Well, the Trumpcult loves saying refugees/immigrants eat up our tax money, so...",Neutral
12137,2020-01-29,"If you want to know what we've been up to for the past weeks, check this out: https://www.youtube.com/watch?v=WvEAklsAAts … # audi # biggame # etron",Neutral
8060,2020-01-27,صباحَك,Neutral
2565,2020-01-24,First # FF @ DeborahNorville @ ReelzChannel @ GretchenCarlson @ swi_beachsoccer @ tailoredfund @ pmrecrdsBK @ Handball100x100 @ YogaDogBernard @ JimJPhilly @ JayCaulls @ iameinstein @ vivalasknights @ WPXI @ OnAirWithRyan @ LamontSincere @ beINMOTOR @ BoxingWorldUk @ Saga_Says @ AudiOfficial,Neutral
12649,2020-01-29,Lmaoo. Yea I was. Driving daddy’s Audi goin a buck 20. Good times,Positive
12293,2020-01-29,"AUDI NOIR, C'EST LA NUIT, SUR LA A7, J'VOIS LA LUNE",Positive
9707,2020-01-28,Audi Lahore pic.twitter.com/633cMMYaAs,Neutral
1549,2020-01-25,"Exactly. If you have an ounce of respect for intellect , you can not disagree.",Negative
16182,2020-01-31,"With less than a week to enter the # WMAwards20, Christine von Hoerde, International Media Management @ AudiOfficial & one of this year's judges, shares her thoughts on Content Marketing. For entry details go to; http://world-media-group.com/awards/how-to-enter/ …pic.twitter.com/dTa80pDdho",Neutral
14732,2020-01-30,NEW ATE 24.6243-1710.7 AUDI A6 06-11 LT Brake Caliper Rear Right 4F0615404H http://mnemosyne.livefeuer.info/US/categories/twt/?id=http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10039&campid=5337797091&item=274236625084&vectorid=229466&lgeo=1 …,Neutral
13485,2020-01-31,2010 Audi Q5 White SUV 4 Doors $11999 - to view more details go to https://www.desertautosaleslv.us/inventory/view/12670793 …,Neutral
10408,2020-01-30,@ NorfCackalack I got a friend in gboro that’s a manager at the Audi dealer that can help you,Neutral
10796,2020-01-30,I need the audi v10 in mine,Neutral
1919,2020-01-24,"2014 # Audi # S3 # Sedan # Quattro 2.0 # TFSI 221KW # DSG 80,000km # Panoramic # Sunrooof # turbocharged # Automatic @NOW R389,900 WAS @ R420,000 # Bank # Finance Yes! No Deposit! Over 12,000 # Bargain # Cars For # Sale at # Liberty # Auto # SouthAfrica ( # Azania) # What's App 078 | 688 | 2021pic.twitter.com/uL91E2F6Bc",Neutral
13354,2020-01-31,Audi + Maisie Williams Agency: 72andSunny https://www.youtube.com/watch?v=WvEAklsAAts …,Neutral
9957,2020-01-28,Girl I don’t even really be getting musty but I hate the smell of this LMAOO. I’m def not copying again or iMa get a diff scentpic.twitter.com/casE6g1d23,Negative
3442,2020-01-26,2020 Audi A8 TFSI e plug-in hybrid carries starting price of $94000 - https://goo.gl/alerts/A5Dut # GoogleAlerts,Neutral
10970,2020-01-30,That was awesome...,Positive
1372,2020-01-25,One time... this sociopathic acquaintance of mine... notice I didn’t say friend bc that ship has sailed... picked me up in “his” new Audi his “sugar daddy” got him... with a LYFT sticker in the window... pic.twitter.com/A6NLHlgg1N,Negative
9731,2020-01-28,Is your cars paintwork looking a little dull? Get in touch to find out about our paint correction services. Or click here to get your quote: http://bit.ly/car-body-quote # car # body # repair # paint # correction # bodyshop # carbodyrepair # audi # mercedes # amg # bmw # lamborghini # ferraripic.twitter.com/SBGfgqLm9u,Neutral
7825,2020-01-27,911t with Litchfield tune. Audi just leaves me flat. Great engine but that's it.,Negative
13520,2020-01-31,Audi’s are too damn much to maintain fucc this,Negative
109,2020-01-24,"And because of Mercedes, BMW, and Audi.",Positive
7896,2020-01-27,"RT libertyautoSA: 2014 # Audi # TT # DSG # Coupe 1.8TFSi # AUTO 3Doors 60,000km Second Generation (8J) # Hatch # Automatic NOW @R339,900 Over 12,000 # Bargain # Cars For # Sale at # Liberty # Auto # Mzanzi # SouthAfrica ( # Azania). # What's App 067 | 299 | 5925 # St…pic.twitter.com/b1o2hOuzg9",Neutral
16655,2020-01-31,"No, C5 RS6 is a 2002 model year in Europe. You could buy a 2002 Audi RS6 in late 2001 in Europe. They built it as a response to the E39 M5 and 210 E55. You can't skip generations because Audi was late at launching the car.",Negative
1394,2020-01-25,# TheRiver1Magic..... why did she have an accident with the wrong car?? That is not the Audi R8 pic.twitter.com/6NMcNuzTRj,Negative
16486,2020-01-31,Should’ve just stole the Audi https://twitter.com/africaanwhite/status/1221472990778490880 …,Neutral
6049,2020-01-26,AUDI OEM 07-15 Q7 Headlight Head Light Lamp-Mount Panel Left 4L0941613 http://mnemosyne.livefeuer.info/US/categories/twt/?id=http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10039&campid=5337797091&item=274225457847&vectorid=229466&lgeo=1 …,Neutral
12063,2020-01-29,"The new # Audi S3 light up"" your interior # SpyPhotoshttps://fineauto.info/the-new-audi-s3-light-up-your-interior/ …""",Neutral
3416,2020-01-26,"The auto show this year was a disappointment. Several manufacturers not there (Audi, VW, Nissan, Mercedes). I did get a few pics though",Negative
6222,2020-01-26,@ GippyGrewal kise movie ch pakistani actors v lao ohi chal mera putt wale Naale coj3 ch sargun nu lo...audi comic timing sohni a Baaki songs te story te zarur dhyaan dyo @ TheHumbleMusic @ humblemotionpic,Neutral
6495,2020-01-26,,Neutral
2745,2020-01-24,"I just drove a 2015 Audi TTS Coupe off of a very tall cliff (in Forza Horizon 4). That was fun. The damage model is very simple. I don’t think I would have survived such a drop, much less my car (minus a few cylinders and some broken glass). http://www.gamersheroes.com/game-guides/what-car-to-pick-at-the-start-of-forza-horizon-4/ …",Neutral
15446,2020-01-31,No I was in a hurry with a baby strapped to my front on way to school pick up. It was a white # audi quelle surprise,Negative
1363,2020-01-25,"More C8 Audi RS6 tuning results - MTM Stage 1 EA825 4.0 V8 hit 787 horsepower (for 10,000 Euros) https://www.audiboost.com/content.php?11972-More-C8-Audi-RS6-tuning-results-MTM-Stage-1-EA825-4-0-V8-hit-787-horsepower-%28for-10-000-Euros%29&nox=1&utm_source=dlvr.it&utm_medium=twitter …pic.twitter.com/0OcVxxCaYt",Neutral
12486,2020-01-29,"How much would you pay for a USB-to-Apple Lightening cable to charge your phone? If you’re an Audi driver, it seems the answer is £35! https://www.ebay.co.uk/itm/Genuine-Audi-USB-to-Apple-Lightning-Cable-8S0051435C/143207916212 …",Neutral
14951,2020-01-30,Audi launches new electric car ad campaign featuring Game of Throne’s Maisie Williams https://www.santech360.com/2020/01/audi-launches-new-electric-car-ad-campaign-featuring-game-of-throne-s-maisie-williams.html …,Neutral
12405,2020-01-29,“She wanna a ring but I’m Audi”,Neutral
14218,2020-01-30,We Buy Cars Ohio is coming soon! Check out this 2017 AUDI Q7 PREMIUM PLUS https://www.iautocars.com/sales/vehicle.php?id=592 …pic.twitter.com/0YIObzQzc4,Neutral
4331,2020-01-25,"RT libertyautoSA: 2014 # Audi # S3 # Sedan # Quattro 2.0 # TFSI 221KW # DSG 80,000km # Panoramic # Sunrooof # turbocharged # Automatic @NOW R389,900 WAS R420,000 # Bank # Finance Yes! No Deposit! Over 12,000 # Bargain # Cars For # Sale at # Liberty # Auto # SouthAfrica…pic.twitter.com/Jy9I27Cq8j",Neutral
1623,2020-01-25,Lmoaoooo oh nah I didn’t get that far,Negative
3773,2020-01-25,เธอต้องใจเย็นๆ,Neutral
15354,2020-01-30,CR‐ZのフロントにAudiのエンブレムつけてる、、、残念すぎる(TдT),Neutral
4523,2020-01-25,"That's quoted from the news article. There was articles about battery shortages for Hyundai back last year, if I remember correctly you shared it. Let me get the Audi one.",Neutral
12613,2020-01-29,AUDI Man Polarized Sunglasses Classic (Brown) AVAILABLE AGAIN! Are you Excited? https://theautomerch.com/audi-man-polarized-sunglasses-classic/ … $59.99 # sportscar # speed AUDI Man Polarized Sunglasses Classic (Brown) pic.twitter.com/jV6CKhlD5m,Neutral
9624,2020-01-28,Bank Audi reportedly hires EFG Hermes as advisor for # Egypt unit sale http://bit.ly/2S1Zraa,Neutral
4147,2020-01-25,"You're reigning champions of the Audi Cup mate, I don't want to hear this defeatist attitude",Negative
9680,2020-01-28,Detroit Motor Show: Audi Electric e-Tron https://www.stichtingmilieunet.nl/andersbekekenblog/openbaar-vervoer/detroit-motor-show-2010-audi-electric-e-tron.html …,Neutral
6715,2020-01-28,"Football reimagined, listening to the fans! RT @ XFLMoment: Audi Fresh is looking mighty fine with that fresh ink # XFL # XFL2020https://twitter.com/ktingler10/status/1221878897861701638 …",Neutral
15757,2020-01-31,"VW Transporter T5 Headlights Black DRL LED Audi Style 2003-2010 £180 FREE SHIPPING to most of the UK!! Van-Tech Center Court, Halesowen B63 3EB Tel: 0121 550 4628 # vw # t5 # transporter # headlights # vantech # vwt5 http://www.van-tech.co.uk pic.twitter.com/gQXc8WxiJl",Neutral
4394,2020-01-25,"Get that # Friday feeling, every day in the new # Audi # S3! # Follow the link to # book your test # drive http://bit.ly/36vwdXn # UK # RT # NEWS # Tech # Travel # Nature # Cars # JKpic.twitter.com/L5slR7d0do",Neutral
13584,2020-01-31,@ drivetimerte Agree 100% re BMW and audi drivers. Total idiots. But add Merc to same list.,Negative
9623,2020-01-28,もた、Audi買って♡,Neutral
7484,2020-01-27,E-TRON CHARGING SERVICE LAUNCHED BY AUDI For more information follow this link: https://www.facebook.com/plugins/post.php?href=https%3A%2F%2Fwww.facebook.com%2Fautofunding%2Fposts%2F2981978458481485& …pic.twitter.com/bGWAoYOXk6,Neutral
5998,2020-01-26,"RT libertyautoSA: RT libertyautoSA: RT libertyautoSA: 2012 # Audi # A6 # DSG 2.0T # AUTO # Sedan # Panoramic Sunroof 140,000km Keyless Access + Start # Automatic Transmission Great Buy ( # White) NOW R189,900 WAS R230,000 Over 12,000 # Bargain # Cars For # Sale…pic.twitter.com/FasNZUvmcL",Neutral
2572,2020-01-24,"We achieve successful repairs where others fail. It’s why customers like you bring their Audi/VW cars to us from across London, the Home Counties and South East England. They even drive down the M6 and M1 from Birmingham and the Midlands for our services.…https://lnkd.in/dn6xGV2",Positive
6475,2020-01-26,عملنا بلوووك,Neutral
16594,2020-01-31,rare L,Positive
3300,2020-01-26,Audi: Tilted World ...https://primeparts.pro/2020/01/25/audi-tilted-world/?feed_id=469&_unique_id=5e2ca16a9c0e8https://primeparts.pro/wp-content/upl …...pic.twitter.com/hCPXhzZ2Oq,Neutral
2413,2020-01-24,"Okay here goes. Tumi is gonna fuck up that Audi thinking Lindiwe will drive it but unfortunately Zolane or Zweli drive it ( well I was wishing it would be Mbali) then the person dies, but by how Lindiwe is crying... Ots definitely not one of her kids",Negative
