,date,text,sentiment
183,2020-01-31,Jeep Renegade – MSN Autos https://www.crumpe.com/2020/01/jeep-renegade-msn-autos/ …pic.twitter.com/N3ickohv7d,Neutral
184,2020-01-28,"It’s gonna be one of those days.. spilled my @ dunkindonuts iced coffee on me then my @ Jeep was playing ‘pour some sugar on me’ - @ DefLeppard, from my phone. It’s not the time or place for it!",Negative
185,2020-01-24,# Webex AirPods Jeep Speaker sync for my next speaking engagement Awesome colleagues #1 Place to Work in the World = Recipe for a wicked awesome day! # WeAreCisco # LoveWhereYouWorkpic.twitter.com/kWY9cqTJ05,Positive
186,2020-01-24,"Table for two, and you now you are considered a power couple"", see what i did there... # 2top # wicked # jeep # dinnerdate # outside # togofood # drivethruhttps://twitter.com/jeepfederation/status/1220452510932131846 …""",Negative
187,2020-01-24,Had to be done my jeep was about to die,Neutral
188,2020-01-30,"Oh totally. But, that Wrangler jeep screaming up to a Salford school with ‘Queeeer’ scrawled on the side though, and a 15 year old Charlie Hunnam, is not exactly ‘Colt’ Material now is it",Negative
189,2020-01-29,"Yea. Only thing is, if i get a jeep i have to add things to it. Like blue lights and i have to get some customized decals made for velocity to put on it",Neutral
190,2020-01-25,"This week, @ JoannMuller drives the 2020 Jeep Wrangler Unlimited Sahara Ecodiesel. https://www.axios.com/2020-jeep-wrangler-sahara-ecodiesel-9ea5695e-b13f-4689-ad69-42c55f48dc31.html?utm_source=twitter&utm_medium=social&utm_campaign=organic&utm_content=1100 …",Neutral
191,2020-01-31,"Jeep Wrangler Sport 2015 (Green) Mileage: 80000 Km, Mid Option, 6 Cylinders, 3.6L Engine, 5 Seats Price : 7900 BD (Negotiable ) Insurance Till : Jun-2020 ----------------------------------- Contact:… https://www.instagram.com/p/B7-j5rPgv22/?igshid=16s8jc0zknml6 …",Neutral
192,2020-01-27,You need to get a Jeep for Jeepin on the coast 2020,Neutral
193,2020-01-25,Maxine got jealousy so I treated her to a drink and a wash. # jeep # jeeplife # jeepwranglerjku # jeepwrangler # PlatinumMaxima # Nissan # thejeepmafia # thejeepmafiakoozienation # hamptonroadsjeepclub # hamptonroadsjeeps # FridayFeelingpic.twitter.com/8gurc84Aqi,Negative
194,2020-01-30,"The Rifle Slide can mount on the trunk lid of your sedan, under the seat of your truck, in the cargo area of your SUV, on the roll bars of your Jeep, under your bed...the options are endless. If you have a custom… https://www.instagram.com/p/B77NpjeJaOf/?igshid=1mkoqzazwabox …",Neutral
195,2020-01-24,Good morning Jeep Nation. Boys travel to Minford this evening. Lady Jeeps travel to Clay Saturday. All-County Band auditions are Saturday here at SWHS and All-County Choir auditions are at Wheelersburg Sunday. Have a great weekend and GO JEEPS!,Positive
196,2020-01-31,Nya bilmodeller som kommer bli virala under 2020 Hyundai Wuhan Mesobitchi Spice Wuhan Jeep Wuhangler Terwuhangbil 30 Toyota Corona Ford Viral Escape Ford Wuhtang,Neutral
197,2020-01-24,Bruh the Jeep fye,Neutral
198,2020-01-27,TANGINA KAYA. ILANG FEET LANG SAKIN ANG DAMING NAK WITNESS. THE MAN WAS FUCKING SCREAMING. Di ko na pic kase i was dead afraid. pinadaan sya ng jeep namin kase he was afraid too. Apat sila lalake lahat. tas we saw them few miles pa nag stop with another car sa harap nila.,Neutral
199,2020-01-26,well except for the jeep part LSMKDDJ,Negative
200,2020-01-28,U r in fact tall Jeep,Neutral
201,2020-01-30,collection link.,Neutral
202,2020-01-30,Ellie falls into the fall The jeep is about to the buckfast The goat hang out the graphic design The two WAITERS to put together,Positive
203,2020-01-25,1998 Jeep Cherokee Xj 4.0l -- https://www.jeepplanet.com/ads/1998-jeep-cherokee-xj-4-0l/ … - Jeep Cherokee . Condition is Used. I am selling my 98 Cherokee classic. I’ve had it for about 15 years and it has been a great vehicle. ... pic.twitter.com/Foty8UmYsd,Positive
204,2020-01-29,FCA idling Ill. Jeep Cherokee plant for 3rd time in 6 months https://www.yokohamamarina.com/?p=41860 # usedcar # vehicle # tradecarview,Negative
205,2020-01-28,"excluding the driver, there were 9 people left sa jeep, 8 of them were couples. Guess who was so effin' out of place HAHAHAHHA",Neutral
206,2020-01-29,Sozzled I remember there was a crazy jeep ride before this scene,Negative
207,2020-01-28,"2013, Jeep Wrangler, SUV Stretch Limo, Quality Coachworks:   Year OEM Built: 2013 Make & Model: Jeep Wrangler Price: $42,500 Body Style: SUV Stretch Limo Coach Builder: Quality Coachworks Mileage: 36,400 miles Category: Wrangler https://limoforsale.com/limos-for-sale/jeep/wrangler/2013-jeep-wrangler-suv-stretch-limo-quality-coachworks-13855.html?utm_source=dlvr.it&utm_medium=twitter …pic.twitter.com/7c3VWkIqJe",Neutral
208,2020-01-30,好きだろうなって思った,Negative
209,2020-01-25,should i trade in my truck for a jeep or keep my truck? HELP,Neutral
210,2020-01-31,Fucking miss my Jeep O|||||O Friday hurry up Lol!!,Negative
211,2020-01-25,This Jeep is still getting school zone speeding tickets in Queens after the driver hit and injured a kid outside a school last year. (The plate is NY GLP2879) https://twitter.com/_elkue/status/1111410144796004353 …,Neutral
212,2020-01-27,Exploring __________________________________________________ . . . # trip # travel # adventure # train # america # utah # x100f # fujiframez # landscape # desert # clouds # interesting # railroad # west # cowboy # lost # jeep @Salt… https://www.instagram.com/p/B7zWZsynmsv/?igshid=10qvq125urdqk …,Neutral
213,2020-01-24,srt8girl_boosted Jeep with our Venom hood looking clean! # TrackDemon # WK1 # WK2 # cfr # jeep # jeepsrt # jeepsrt8 # I # carbonfiber # fiberglass # SRT # Drivesrt #707 # thebestisyettocome # jeeptrackhawk # jeep Srt # jeep… https://www.instagram.com/p/B7rRPxYB_4w/?igshid=8a9iqp6jklfm …,Neutral
214,2020-01-29,"Day 1,703 - IN A ROW - ALMOST 5 YEARS of nonstop tweeting @ Jeep @ FiatChrysler_NA @ StarwoodMotors @ extremeterrain till they # donate a # Wrangler to me Ill DO ANYTHING for one. @ JeepCares # 4yearsStraight @ Jeep_People 1,703 days in a row # determined # DEDICATED # Tweetin4Jeep",Neutral
215,2020-01-30,I’m very excited that I started forex can’t wait to go part time in a Jeep now,Positive
216,2020-01-25,Holy shit your taller than that Jeep,Neutral
217,2020-01-30,"Obama ask from his team, when they go low, we go high. Both party are guilty. The served & customer both denigrate! We need a new Nigeria where we treat one another with respect, it is a daily struggle because people decide ur worth to accord u respect based on Jeep, dress etc https://twitter.com/TundeIrukera/status/1222563313348988929 …",Neutral
218,2020-01-24,"Whether you're driving a Jeep, Chrysler, or a Fiat, the UConnect system powers your info system. Here's how to unpair & delete a phone from the system: https://www.askdavetaylor.com/how-to-delete-forget-phone-from-jeep-uconnect-bluetooth/ … # cars # auto @ jeep pic.twitter.com/b2Z6daCRCz",Neutral
219,2020-01-29,"Yea I tried, they have the 4 cyl but not the 6. I’m probably the only one in the world with a 2016 jeep with 240k miles",Negative
220,2020-01-29,"Good morning everyone and happy hump day. Haven’t been on very much lately due to, I am moving to a house in the country. The move should be complete by the end of February. Hope you all have a great day @ THEJeepMafia @ Jeep @ TopJeepers @ ItsaJeepWorld @ Legendary1941pic.twitter.com/ERVRhYL1iG",Positive
221,2020-01-27,"I’m not a prepper or stasher, but I have go-bags and my Jeep stays ready for an emergency trip always.",Negative
222,2020-01-28,It makes my heart go when anyone hits me up telling me they saw me in my Jeep,Negative
223,2020-01-24,He doesn’t even have parts from the manufacturer for his Jeep!!,Negative
224,2020-01-24,Looking for a used vehicle to love? We've got those too! Check out this Certified Pre-Owned 2015 Jeep Wrangler Unlimited Sport 4WD: http://bit.ly/3acStY1 # CullmanChryslerDodgeJeepRAM # Jeep pic.twitter.com/qgaEfnVDXa,Neutral
225,2020-01-25,i wish i wasn’t so attached to my jeep so i could sell it,Negative
226,2020-01-31,hop up in the jeep pic.twitter.com/geUKnhm9et,Neutral
227,2020-01-24,I get my Jeep back tomorrow from the dealership,Neutral
228,2020-01-31,That Jeep is looking SEXY https://twitter.com/Fandango/status/1222574666784497664 …,Neutral
229,2020-01-24,I don’t want scoot to have it I want it! Stop trying to give away my jeep!,Negative
230,2020-01-24,Willy's Jeep Engine Mounting Plate Support Willys CJ2A 1940's Vintage L134 -- https://www.jeepplanet.com/ads/willys-jeep-engine-mounting-plate-support-willys-cj2a-1940s-vintage-l134-3/ … - One Engine Plate as seen in Pictures If you need more Detail Please ask before Purchasing. Approximate size 8 inch by 9 inchpic.twitter.com/FZ9vkVUYem,Neutral
231,2020-01-26,Lol my Jeep friends blowing at me on the highway,Negative
232,2020-01-30,I’ve been doing this for 20 years. Every Landcruiser and Jeep CJ 7 and RKR.,Neutral
233,2020-01-29,"*stares skeptically in 68 Jeep CJ (AKA, teh money pit)",Negative
234,2020-01-28,R1 Jeep Wrangler Jk Extended Front Brake Pads Maximizing brake performance to the highest level . . Posi quiet... Max maximizing brake performance to the highest level . . ارفع اداء الفرامل الى أعلى مستوى… https://www.instagram.com/p/B72gcejnFjV/?igshid=1s4ziux2j6nfv …,Neutral
235,2020-01-30,The 2020 # DodgeCharger is superbly a mixture of monstrous fun and charming cruiser. With the V6 base model offering a 292hp or the V8 R/T ScatPack offering up to 485hp of awesomeness! Get yours at Jacksonville Chrysler Dodge Jeep RAM Arlington. See here: http://bit.ly/2QVWuqQ pic.twitter.com/QsVPQdr70r,Positive
236,2020-01-26,遊び用ジムニー使い倒し計画絶対楽しい！！！！中古格安Jeepもあり！！！！ なお税金,Neutral
237,2020-01-24,Wow! Check out the 1978 Jeep Renegade. # TBT # Jeep https://www.santeechryslerdodgejeepram.com/searchnew.aspx?Make=Jeep …pic.twitter.com/7yWXRafT7K,Neutral
238,2020-01-25,2007 Jeep Patriot https://auctionhouse.tokyo/?p=27275 # usedcar # vehicle # tradecarview,Neutral
239,2020-01-31,I’m debating if I should get a Mercedes or jeep,Neutral
240,2020-01-26,Used 2014 Jeep Grand Cherokee 4WD 4dr Laredo in Jersey City NJ https://www.njstateauto.com/vehicle-details/used-2014-jeep-grand-cherokee-4wd-4dr-laredo-jersey-city-nj-id-34598901 …,Neutral
241,2020-01-24,I wanted a Jeep so bad but this shit is horrible on gas,Negative
242,2020-01-29,Contractor charged for murder and more after officials find man's body inside burning jeep # Phillyhttps://www.metro.us/news/local-news/philadelphia/contractor-charged-after-man-inside-burning-jeep …,Negative
243,2020-01-29,"$ FCAU Jeep® Brand to Present One 60-Second Commercial During the Big Game on Sunday, February 2 https://www.otcdynamics.com/fcau-jeep-brand-to-present-one-60-second-commercial-during-the-big-game-on-sunday-february-2/?utm_campaign=twitter&utm_medium=twitter&utm_source=twitter …",Neutral
244,2020-01-31,2019 Jeep Grand Cherokee High Altitude 4WD For more info click on link http://ow.ly/zXnY50y9Ag8  1-305-696-5555 or Sales@AutoworldofAmerica.com # AutoworldMiami # NewInventory # BrandedTitle # RebuiltTitle # Export # ReadyToGo # DomesticandInternationalShippingpic.twitter.com/OLqOAdwmRp,Neutral
245,2020-01-25,How do you like the Gladiator? Travel safe!,Neutral
246,2020-01-28,"After one week, I finally got to pick up my brand new Jeep Wrangler today.",Negative
247,2020-01-30,Jeep Wrangler Rubicon 10th Anniversary Edition 201 http://www.wallpapercasa.com/wallpapers/show/2069074 …,Neutral
248,2020-01-30,The Jeep Gladiator looks so goofy to me,Negative
249,2020-01-31,Congratulations to Emily Wood with her 2007 Jeep Liberty! Welcome to the Roger Beasley Hyundai New Braunfels Family! pic.twitter.com/eES5mI9KlT,Positive
250,2020-01-28,Jeep Cherokee driver HXD7945 blocked the crosswalk near 12-4 31st Ave on January 28. This is in Queens Community Board 01 # cb1queens & # NYPD114. # VisionZeropic.twitter.com/8PFLJS9Hyh,Neutral
251,2020-01-30,"Catalina Island, CA. Short boat trip from SoCal. It's still reasonable to stay for a couple days, go ziplining, take a Jeep tour of the Island, take a foodie tour. Surrounded by ocean, and has short mountains called hills...",Positive
252,2020-01-31,"Jeep Compass, 2008, Limited Edition Hatchback Manual Petrol Larnaca. tel:99192678 Price:€ 6950 https://www.autotrader.com.cy/cars/jeep/compass/jeep-compass-2008-71992.html …pic.twitter.com/Fg8LhdouPd",Neutral
253,2020-01-30,pick from these! Selling For Amc: Christmas Eggs (4) Each For:2.5k Panda Pal (1) For:4k Pizza Unicycle (5) Each For:250 Jeep (1):1.1k Sled (3) Each For:500 Rats (5) Each For: 155 Airplane Propeller (2) Each For:350 Griffin Propeller: (2) Each For:400,Neutral
254,2020-01-29,John came over to wash the jeep and he brought me snacks,Neutral
255,2020-01-28,"Also not looking forward to dealing with the jeep wave"" again""",Negative
256,2020-01-25,My new Jeep JL Wrangler arrived today. Going to take this bad boy out on the trail. . . . . # jeepjlwrangler # jeepjl # jeep # wrangler # JeepLife # JeepToy # JLwrangler # JeepWrangler # MidwestJeeperpic.twitter.com/BPcRgZGy7P,Neutral
257,2020-01-30,Bill Murray poised to repeat ‘Groundhog Day’ for Jeep Super Bowl ad | http://bit.ly/2U8Vq6s # marketing # advertisingpic.twitter.com/BQBtW4CPDC,Neutral
258,2020-01-30,2006 Jeep Wrangler X 2dr SUV 4wd https://cartropix.com/inventory/41145/view/2573A/Spartanburg-SC/2006-Jeep-Wrangler … Professionally detailed. Checked out by a certified mechanic. Runs and drives great! … https://www.instagram.com/p/B77Dkb1j00k/?igshid=1shs9tdwhgon9 …,Neutral
259,2020-01-29,Now me and my girls are deep. In a ‘94 Wrangler Jeep,Neutral
260,2020-01-28,"...so my dad and I took a trip that included a HUGE ship, the carferry, SS Badger. I still have my magnet, but sadly sold my Jeep. # memories @Muskegon, Michigan https://www.instagram.com/p/B71VnunBroI/?igshid=1nwluwvaptq61 …",Neutral
261,2020-01-24,I wonder how many times they have seen this lol @ Jeep,Neutral
262,2020-01-25,. @ HenrikHarlaut ’s win in Men’s Ski Big Air qualifies him to win @ Jeep’s Best in Snow award at # XGames Aspen 2020! # JeepXGames # adpic.twitter.com/AwcTPx4TlD,Neutral
263,2020-01-25,pic.twitter.com/atT5mIAWxq,Neutral
264,2020-01-25,"Apparently spamming Jeep about a very uncommon issue isn't trolling, but calmly telling someone that they're spamming is?",Negative
265,2020-01-26,Jeep Cherokee 2020: Compacta y competente [fotos] http://dlvr.it/RNlByb pic.twitter.com/xzgDIHcz77,Neutral
266,2020-01-28,"Many years of expertise in manufacturing 15 inch jeep rims makes your best and safest choice. At XP Wheels, the wheel color can be customized. # 15inchjeeprims # 15inchtoyotarims # 15inchblackalloyspic.twitter.com/vYCaSiqLiK",Positive
267,2020-01-29,I have another’s light on stating my Jeep needs service again. 3rd times in 3 months. Yay,Negative
268,2020-01-26,This confirms there will be an explosion of Mexican trebuchet's spread along our southern border. I suggest we counter this by installing 10' tall fielders mitts on the back of qualified voluteer jeep drivers jeeps stationed strategically along our* side. https://twitter.com/TheViewFromLL2/status/1221165067170914305 …,Neutral
269,2020-01-31,2019 Jeep Grand Cherokee Limited 4x4 ** Billet Metallic ** SUV 4 Doors - $46998 - to view more details go to https://cranbrookdodge.v12soft.com/inventory/view/12518799 …,Neutral
270,2020-01-27,These were our first cars: - Bobby: '91 Subaru - Amy: 1985 Ford Bronco (Eddie Bauer) - Lunchbox: 1985 Mazda RX7 - Eddie: 1989 Jeep Wrangler - Morgan2: Volvo XC90 - Raymundo: 1998 GT Grand Prix,Neutral
271,2020-01-31,I would like to have a Jeep now that you mentioned it,Neutral
272,2020-01-28,"Nawala akong driver's license and my atm card this afternoon and then bago bago ra sad ko hapit mamatay kay tungod hapit ko madamagan ug jeep, what a great day right?",Positive
273,2020-01-31,Jeep Wrangler Rubicon wins 2020 Australia 4X4 Of The Year award: Forum: The 4x4 Pub Posted By: DC Polokwane Post Time: 2020/01/31 at 07:59 AM http://dlvr.it/RP5jK5,Neutral
274,2020-01-26,The jeep commercial is gonna be pretty cool,Positive
275,2020-01-27,currently wearing a mask and the people here sa jeep are looking at me like i have contracted the disease,Negative
276,2020-01-27,ちなみにささみではなく鶏むね肉は片栗粉つけて揚げ焼きにすると不思議と固くならずにおいしい。https://www.ism.life/contents/1175,Neutral
277,2020-01-24,bai wala jeep padulong down town ANO NA HAHAHA this might be another ep of Milyoooo versus the machineeeeees,Negative
278,2020-01-29,Baby let’s get in the back seat of the Jeep Wrangler,Neutral
279,2020-01-29,Check out 3 Fun Car Related Designed T-Shirts for the car enthusiast Size Small # GildanandTuletx https://ebay.us/WxQdwg  via @ eBay # jeep # roadtrip # vintagecar # car # carfun,Neutral
280,2020-01-26,Jeepとチープ（安っぽい）をかけたギャグ,Neutral
281,2020-01-27,jeep gladiator is hot as ffff,Neutral
282,2020-01-25,You've got to get me to the Pilots' jeep Room. I'm Model T go. So that's not tow truck that I would turn on. pic.twitter.com/EtZTA8SwkI,Neutral
283,2020-01-25,GAME DAY Jeep Elite J-20 @ EBPLO Pau 20h Stats live : http://netcasting.webpont.com/?fra_201615793 # GoCCRBpic.twitter.com/7LBIbsWXrK,Neutral
284,2020-01-24,Jeep Wrangler Performance Parts edition headed to Chicago – Roadshow https://dizzed.com/jeep-wrangler-performance-parts-edition-headed-to-chicago-roadshow/ …,Neutral
285,2020-01-29,I heard that thing is a pain in the ass. Are you doing ok with the Earth rovers we call Jeep Wranglers?,Neutral
286,2020-01-25,Why do I want a Jeep gladiator so badly (obviously would prefer the one where the roof and fender colors matched the body) but I just think they are so sick. pic.twitter.com/wLEaF0GMGI,Negative
287,2020-01-30,Whose as patriotic as this? # nycjeepmanhattan # jeep # chrysler # jeepchryslerdodge # dodge # ramtruck # dodgeviper # fiat # uconnect # mopar # nyc # manhattan # newyork # jeepwrangler # patriotic # rubiconpic.twitter.com/arWxNFuNJQ,Negative
288,2020-01-25,Check out this article for the Evolution of # Jeep brand! https://bit.ly/3aHP43y,Neutral
289,2020-01-31,Classic Cars In Cyprus - Wrangler Rubicon Jeep # cyprus # wrangler # jeep # carspic.twitter.com/GydaxVYcak,Positive
290,2020-01-27,| @ jtrphotography Jeep Wrangler pic.twitter.com/8mKT9e6Z2N,Negative
291,2020-01-25,Baecation to Maldives/Santorini Admission as a conveyancer Jeep Wrangler Money,Neutral
292,2020-01-30,George thank you so much for the ride @ goofballgeorge,Positive
293,2020-01-24,ITC to Review Jeep Complaint Against Mahindra; 2020 Roxor Gets New Grille https://www.thetruthaboutcars.com/2020/01/itc-to-review-jeep-complaint-against-mahindra-2020-roxor-gets-new-grille/ …,Neutral
294,2020-01-25,Start Something New Sales Event! Here is a the All New Jeep Gladiator | Learn More Here https://bit.ly/2RHLxd0 # lasvegas # vegas # sales # january # nevada # newcar # usedcar # chrysler # jeep # dodge # scatpack # grandcherokee # wrangler # cherokee # challenger # newyear # goals # gladiatorpic.twitter.com/0lFyQlgkWi,Neutral
295,2020-01-27,"But...is it a real"" Jeep? See your other Renegade/Instagram post for my full thoughts.""",Negative
296,2020-01-30,Congratulations to Carl Siez on the purchase of his Jeep Renegade!!! Find your new vehicle at Firkins! # Firkins # anotherhappycustomer # Bradentonflorida # Jeep # Renegadepic.twitter.com/FOqxCqyUOl,Positive
297,2020-01-24,carrying heavy stuff on a jeep does not anchor you to the seat cause the driver stopped and my somehow light ass was just flung,Negative
298,2020-01-27,"My code reader didn't cover 2017, but I know jeep uses simple base code so I just chose an older one with the same motor.",Neutral
299,2020-01-31,guess he’s gonna have to take the Jeep,Neutral
