,date,text,sentiment
206,2020-02-03,Polite request here... if you plan to reply understand that I'm not an idiot. I know car emissions create water vapour in the exhaust system. My point was it seems abnormal for those to be at such a high volume that they freeze the exhaust solid and disable the car.,Negative
207,2020-02-03,"Lol, nice work @ Jeep",Neutral
208,2020-02-03,Everything is better with the Jeep Gladiator.,Positive
209,2020-02-03,H0043 FRONT+REAR BLACK Drilled Brake Rotors Pads FOR 2003 2004 Jeep Liberty http://aries.steinstone.info/US/categories/twt/?id=http://rover.ebay.com/rover/1/711-53200-19255-0/1?ff3=2&toolid=10039&campid=5337797091&item=264621220235&vectorid=229466&lgeo=1 …,Neutral
210,2020-02-04,FCA to idle Belvidere Jeep plant again for a week in February http://dlvr.it/RPKHXl,Neutral
211,2020-02-03,". @ jeep and @ BillMurray win game day. Groundhog Day, that ishttps://twitter.com/Jeep/status/1223924066417020929 …",Neutral
212,2020-02-03,I liked the Doritos one and the Jeep one with Bill Murray....rest were trash.,Negative
213,2020-02-03,Do you like a Jeep? Yes or No?,Neutral
214,2020-02-06,"Then you have those companies like Walmart that do all they can to keep you from getting a second part time job ti jeep employees enslaved to them. They do all this talk about lower prices for a better living, yet treat their employees like crap. Hope they are the next Kmart.",Negative
215,2020-02-06,I suppose the Jeep could technically be considered a van?,Neutral
216,2020-02-03,You guys haven't seen the Groundhog Day Jeep commercial yet.,Neutral
217,2020-02-06,2020 Jeep Gladiator Sport S 2020 Sport S New 3.6L V6 24V Automatic 4WD Pickup Truck http://dlvr.it/RPTJHm # cars # truck # carpic.twitter.com/VFpcNGTCs2,Neutral
218,2020-02-03,そそ！ Jeepは黒とか濃い色が多い気がします,Positive
219,2020-02-04,"Lost among the Hummers and the Audis, Jeep introduced an e-bike, of all things, at the end of a clever commercial starring Bill Murray and a groundhog. https://buff.ly/2RUMuA7",Neutral
220,2020-02-03,"Jeep, Bill Murray win USA TODAY's Ad Meter with hilarious 'Groundhog Day' commercial https://www.usatoday.com/story/sports/Ad-Meter/2020/02/03/jeeps-groundhog-day-ad-commercial-bill-murray-wins-ad-meter/4643140002/ … via @ USATODAY Love it when anything but Trump wins righteously!",Positive
221,2020-02-04,俺の知ってるヤンキーと違う……,Neutral
222,2020-02-04,"Nice get, @ MikeWayland How Jeep landed Bill Murray for its ‘Groundhog Day’ Super Bowl ad https://www.cnbc.com/2020/02/03/how-jeep-landed-bill-murray-for-its-groundhog-day-super-bowl-ad.html …",Neutral
223,2020-02-03,# SuperBowlSunday and # Groundhogday what could be better than that! Well Jeep made that happen.. Click the link below! https://youtu.be/AnhzGUcENWo,Positive
224,2020-02-04,Jeep Super Bowl commercial with Bill Murray also stars Lancaster groundhog http://bit.ly/395pjZy,Neutral
225,2020-02-05,TeraFlex 2018-2019 Jeep Wrangler JL JK 17 Inch Nomad Off Road Wheel 5x5 Bolt Pattern 2 4 Door Metallic Black Deluxe Each 1056059 Buy Fromhttps://is.gd/PwXjLK # teraflex #2018-2019 # jeep # wrangler # jl # inch # nomad # off # road # wheel # bolt # metallic # black # deluxe # eachpic.twitter.com/bLvucYalEK,Neutral
226,2020-02-03,DIY: How to replace shocks on your Jeep Wrangler https://youtu.be/aKjk9QgaR_Y @ RanchoShocks # diy # jeep # jeeplife # PepsiHalftime # AskAMan # jeepwrangler,Neutral
227,2020-02-05,This Jeep doesn’t even look all banged up...this guy is good! https://twitter.com/OneMpyr/status/1224786548693954560 …,Neutral
228,2020-02-06,Did he know there things called leases?,Neutral
229,2020-02-04,Jeep gana el premio de North American Truck of the Year en su año de lanzamiento. Más detalles en http://bit.ly/PremioJPGlad @ jeeppr # Jeep # Gladiator # JeepGladiator # pickup # JeepJL # JeepPickup # SUV # ItsAJeepThing # JeepLove # JeepFamily # OlllllllOpic.twitter.com/VuGeJeHqp9,Positive
230,2020-02-03,@ TMobile # 5GThatWorks # Contest jeep jeep,Neutral
231,2020-02-03,My sister made maybe 12k last year off that laptop alone and that's how my dad bought a whole new ass truck and she got his jeep and paid half her student debt BUT NOOOO IM A PERFECT DRIVER WITH ZERO INCIDENTS OR TICKETS SO I HAVENT BEEN ABLE TO USE THE TRICK YET SUFJDKFKDKF,Neutral
232,2020-02-03,Enjoyed the groundhog day jeep commercial more than the half time show.,Positive
233,2020-02-04,Golden Nails off of Southern and McClintock. Remember we went there and that Jeep parked really close to you lmao,Neutral
234,2020-02-03,Groundhog Day is better with Jeep. # adbowlpic.twitter.com/50QCwVu85G,Neutral
235,2020-02-03,@ timthetatman how bout that jeep gladiator commercial?,Neutral
236,2020-02-03,"Surprise, Jeep plans to release an electric bike this June https://mashable.com/article/jeep-e-bike/ … # tech # news # smallbizpic.twitter.com/3BJJrvoO0r",Neutral
237,2020-02-03,# JeepGroundhogDay ready to buy my new Jeep,Neutral
238,2020-02-05,Rolling shot of that # jeep !!! Built by manny_offroadbuilders https://www.instagram.com/p/B8J73R9pFyc/?igshid=1frc1354yt94l …,Neutral
239,2020-02-03,No it's the Jeep that did that win. Lol,Positive
240,2020-02-04,I’m a proud driver of a Jeep Compass and I’m shooting my shot bc my lease is up in a year and the gladiator is,Negative
241,2020-02-05,had to get even more pics of this Jeep pic.twitter.com/B4O5UXAVQy,Positive
242,2020-02-03,"I love this, thanks Bill Murray and Jeep. # GroundhogDay2020https://twitter.com/Jeep/status/1223924066417020929 …",Neutral
243,2020-02-04,Loved meeting the star!!!pic.twitter.com/X44lpe1BPt,Positive
244,2020-02-03,God is my witness after having a Jeep Grand Cherokee these smaller versions feel so claustrophobic like wtf,Positive
245,2020-02-03,Great marketing!,Positive
246,2020-02-04,swear it aint nuthin but a mudhole out there had to get the chain to dig out the jeep,Negative
247,2020-02-06,"Fall asleep in the Jeep, I’m toooo high to drive",Negative
248,2020-02-03,. @ Jeep Gladiator wins boomers' hearts with Bill Murray Groundhog Day ad: http://crdrv.co/mD6sqNm # SuperBowlpic.twitter.com/mBKdK5shSs,Neutral
249,2020-02-04,No real surprise .... Jeep eyes in Ireland- calls for Unity there won’t be far behind,Negative
250,2020-02-03,Lol... The nuance of that gif...pic.twitter.com/UG3yR6i8K2,Neutral
251,2020-02-03,"I would’ve guaranteed Hyundai’s “Smaht Pahk” would be my fave, but then Bill Murray and Jeep saw their shadows this morning... Legendary. https://twitter.com/Jeep/status/1223924066417020929 …",Neutral
252,2020-02-04,Probably my favorite Super Bowl ad. Thanks for the entertaining commercial @ Jeep https://twitter.com/Jeep/status/1223924066417020929 …,Positive
253,2020-02-03,Jeep wins the Internet today! https://twitter.com/MightyHeaton/status/1224033739996418048 …,Neutral
254,2020-02-06,Bambi do be getting them upgrades though # jeep # jeepwranglerpic.twitter.com/khBrRuRPzg,Neutral
255,2020-02-05,"You know how I know that something's off with me? I touched someone else's bag sa jeep, just to feel it, cos I was wondering nganong it looked so 3D... She just stared at me then attempted to move a seat away. Nice. Real nice. My brain is not functioning correctly na.",Negative
256,2020-02-03,"Jeep, the vehicle of rednecks...Bill rocks though.. https://twitter.com/Jeep/status/1223924066417020929 …",Neutral
257,2020-02-03,Bill Murray relives 'Groundhog Day' in Jeep Super Bowl ad https://mol.im/a/7958295#v-7363716790665196182 … via @ DailyMailCeleb,Neutral
258,2020-02-06,pic.twitter.com/7RGGmqZv8Q,Neutral
259,2020-02-03,"Just saw this. Bill Murray, a groundhog, and a jeep, together. https://youtu.be/AnhzGUcENWo",Neutral
260,2020-02-05,Top off the Jeep kinda day,Neutral
261,2020-02-04,"I was in the Can Tho area for a year before Kerry & I rode a Jeep into town at night with 2 ARVN...NO M-16 either. Oh wait he calls it an AR-16...he is so smart, not. https://twitter.com/mathieuvonrohr/status/1224089099226755073 …",Neutral
262,2020-02-03,It was my favorite until I saw Bill Murray in the @ Jeep commercial.,Neutral
263,2020-02-03,Bill Murray finally learns to love Groundhog Day in delightfully nostalgic Jeep Super Bowl ad http://dlvr.it/RPFyWn pic.twitter.com/0mEOhrqqTk,Neutral
264,2020-02-04,Pussy so good I might buy er a Jeep,Neutral
265,2020-02-06,Great game Dre and now..pic.twitter.com/w3PpEPDm1E,Positive
266,2020-02-05,"Habol jeep. Us2 mo yun, @ icherrymhie??? HAHAHAHA",Neutral
267,2020-02-03,"Bill Murray Reprises Groundhog Day Role in Super Bowl 2020 Jeep Ad: 'Not a Bad Day, Huh?' http://peoplem.ag/zMUWZhS",Neutral
268,2020-02-04,"# mtsbmarketing, Jeep® | “Groundhog Day” | Bill Murray | 02.02.2020 https://youtu.be/AnhzGUcENWo  via @ YouTube, # TheCalendar # SuperBowl",Neutral
269,2020-02-03,That Groundhog Day throwback I’m dead @ Jeep thank you for bringing back my childhood # SuperBowlLIVpic.twitter.com/yrrS5kUe3Q,Positive
270,2020-02-03,lol this jeep buying from our store is playing rv’s psycho on loudspeaker (i was surprised haha) then next is yummy (i remember woozi ) HAHAHAHA red velvet world domination!,Positive
271,2020-02-03,Yawa remind me not to sleep in the jeep while wearing wireless earbuds HAHAHAHAHHAHA,Neutral
272,2020-02-03,Right?!!,Neutral
273,2020-02-03,Flying the Jeep this morning,Neutral
274,2020-02-06,Reposted from @ wilhemi # WETRDRY # M360WONDERTWINZ # MODMOPMOV # jeep # SRT8 # v8lifestyle # grandcherokee # americanmuscle - # regrann https://www.instagram.com/p/B8NvM1lljUW/?igshid=1monun24sq6xq …,Neutral
275,2020-02-03,Hell YeAS,Neutral
276,2020-02-04,do u think the jeep reminded ethan of emma,Negative
277,2020-02-03,"Bill Murray driving a Jeep with a groundhog on Groundhog Day. Brilliant, or a hail mary play? # SuperBowlAds",Neutral
278,2020-02-05,Jeep Wrangler,Neutral
279,2020-02-04,"My Jeep and my husband's Jeep. Together for 22 years so far, us, not the Jeeps. pic.twitter.com/GMSZQOeO7V",Neutral
280,2020-02-03,Genius! Love it.,Positive
281,2020-02-03,# doritos & # Jeep are top 2020 # SuperBowl commercial in my books...,Neutral
282,2020-02-06,เรามี1ใบค่ะ นัดรับหน้างานค่ะ,Neutral
283,2020-02-03,"Loved the Bill Murray Groundhog Day"" Jeep commercial.""",Positive
284,2020-02-04,Tony's son took delivery of a great # Jeep Patriot yesterday! Congratulations! pic.twitter.com/WLs8okp23T,Positive
285,2020-02-04,Created with Photo Lab app # photolab @ tyrabanks @ RuPaul # DreamingOUTloud @ Jeep pic.twitter.com/8VuWrknPAO,Neutral
286,2020-02-03,OMG! The # Jeep commercial with Bill Murray!,Positive
287,2020-02-03,Forget the 49ers and Chiefs... # HolyJeep Here is this year’s # SuperBowlXLIV commercial winner hands down! # Jeep® | “Groundhog Day” | Bill Murray | 02.02.2020 - YouTube https://www.youtube.com/watch?v=AnhzGUcENWo …,Neutral
288,2020-02-03,"Yo, that little Groundhog is the true star in that Jeep commercial. Like Bill Murray is great but: pic.twitter.com/70pUrKmUuZ",Negative
289,2020-02-04,"You didn’t use that music in 2016 and listening to Iowa results while driving, the transfer case on my Jeep exploded. You guys owe me.",Negative
290,2020-02-03,"Actually had someone ask me if I had been off-roading in my Jeep. No sir, I’m not that fun. Indy was just that gross this last week.",Negative
291,2020-02-06,oh damn - you dropped the JEEP track (Lotus) - love that one - that's a single !,Positive
292,2020-02-03,Can’t stop watching it and I seriously want the vehicle too as I drive a convertible but want a truck at times also! It’s both!!!!!,Positive
293,2020-02-04,"Can not believe i missed this. Only wish they used purple. Today, I honked the horn when the squirrels were # jeep under. I am pretty sure they are taking warm naps!! # SuperBowlhttps://twitter.com/Jeep/status/1223924066417020929 …",Neutral
294,2020-02-03,Most def! Did you watch that documentary on him showing up at places. He’s the best.,Positive
295,2020-02-03,Jeep Groundhog Day commercial is the clear winner!! # SuperBowl # billfuckingmurray,Positive
296,2020-02-04,Really good in fact. # Jeep is so primed for # experience based dealerships too - and extending the experience off the lot through clubs etc.,Positive
297,2020-02-03,I just saw a jeep ad for groundhog day featuring the real bill murray in which he wakes up day after day super stoked to drive his fucking jeep fucking post-capitalist world,Negative
298,2020-02-05,Quit showing the same fucking video scenes. I’m sick of Sarah stepping out of the fucking Jeep already.,Negative
299,2020-02-04,United. : @ matthew.reiser⠀⠀⠀⠀⠀ # Jeep # ItsAJeepThing # Wrangler # JeepWrangler # JeepFamily Explore the Jeep Wrangler: http://ow.ly/n2OZ50ycjcp pic.twitter.com/KX1F1OLOnv,Neutral
